transaction_id,purchase_date,category,product_name,channel,customer_age_group,customer_gender,quantity,unit_price,discount_rate,revenue,customer_id
TX50528,2024-10-16,Home,Rug,Marketplace,26-35,F,1,120,0,120,U00237
TX50862,2024-10-16,Beauty,Hair Dryer,Marketplace,18-25,Other,1,65,0,65,U00249
TX51241,2024-10-16,Books,Cookbook,Marketplace,46-55,F,2,25,0,50,U00444
TX52218,2024-10-16,Electronics,Charger,Web,56+,Other,1,35,0,35,U00754
TX50429,2024-10-17,Beauty,Skincare Set,Mobile App,26-35,M,1,89,0,89,U00214
TX51483,2024-10-17,Books,Tech Manual,Web,26-35,F,2,40.5,0.1,81.0,U00137
TX51818,2024-10-17,Beauty,Face Mask,Mobile App,18-25,M,1,18,0,18,U00530
TX52132,2024-10-17,Electronics,Smart Watch,Marketplace,26-35,M,1,199,0,199,U00159
TX52204,2024-10-17,Books,Self-Help,Marketplace,36-45,F,1,22,0,22,U00099
TX52255,2024-10-17,Beauty,Perfume,Marketplace,46-55,F,1,110,0,110,U00151
TX52423,2024-10-17,Beauty,Face Mask,Marketplace,26-35,F,1,12.6,0.3,12.6,U00856
TX50760,2024-10-18,Books,Self-Help,Mobile App,46-55,F,1,22,0,22,U00026
TX51055,2024-10-18,Books,Self-Help,Social Media,46-55,Other,1,19.8,0.1,19.8,U00312
TX51064,2024-10-18,Beauty,Hair Dryer,Mobile App,36-45,Other,2,65,0,130,U00572
TX51547,2024-10-18,Beauty,Lipstick,Mobile App,46-55,F,2,19.8,0.1,39.6,U00053
TX51557,2024-10-18,Books,Self-Help,Social Media,46-55,F,3,22,0,66,U00373
TX50081,2024-10-19,Home,Bedsheet,Marketplace,18-25,M,1,45,0,45,U00312
TX50865,2024-10-19,Beauty,Hair Dryer,Mobile App,56+,F,1,65,0,65,U00651
TX51010,2024-10-19,Books,Biography,Marketplace,18-25,M,2,22.4,0.2,44.8,U00237
TX51040,2024-10-19,Beauty,Hair Dryer,Mobile App,18-25,Other,1,65,0,65,U00887
TX51861,2024-10-19,Home,Lamp,Mobile App,36-45,Other,1,44.0,0.2,44.0,U00543
TX51874,2024-10-19,Home,Lamp,Web,56+,Other,1,55,0,55,U00340
TX52426,2024-10-19,Beauty,Perfume,Marketplace,46-55,M,2,99.0,0.1,198.0,U00302
TX50652,2024-10-20,Clothing,T-Shirt,Web,46-55,Other,1,25.2,0.1,25.2,U00786
TX51368,2024-10-20,Beauty,Perfume,Web,36-45,M,2,99.0,0.1,198.0,U00494
TX51572,2024-10-20,Clothing,Hoodie,Marketplace,46-55,Other,1,44.0,0.2,44.0,U00536
TX50930,2024-10-21,Books,Self-Help,Mobile App,46-55,Other,2,22,0,44,U00808
TX50961,2024-10-21,Clothing,Hoodie,Web,56+,Other,1,55,0,55,U00331
TX51289,2024-10-21,Clothing,Hoodie,Marketplace,46-55,Other,1,44.0,0.2,44.0,U00573
TX51548,2024-10-21,Books,Fiction Novel,Marketplace,36-45,F,2,16.2,0.1,32.4,U00397
TX51919,2024-10-21,Clothing,T-Shirt,Mobile App,18-25,Other,1,25.2,0.1,25.2,U00515
TX51927,2024-10-21,Clothing,Hoodie,Marketplace,36-45,Other,2,55,0,110,U00414
TX52241,2024-10-21,Beauty,Skincare Set,Mobile App,46-55,F,1,89,0,89,U00688
TX52494,2024-10-21,Home,Curtain,Social Media,46-55,Other,1,52.0,0.2,52.0,U00471
TX50040,2024-10-22,Beauty,Hair Dryer,Web,46-55,M,1,58.5,0.1,58.5,U00509
TX50055,2024-10-22,Home,Bedsheet,Mobile App,18-25,F,1,31.5,0.3,31.5,U00319
TX50537,2024-10-22,Books,Cookbook,Mobile App,46-55,M,1,22.5,0.1,22.5,U00421
TX51226,2024-10-22,Beauty,Perfume,Social Media,46-55,Other,1,77.0,0.3,77.0,U00039
TX51589,2024-10-22,Home,Bedsheet,Mobile App,26-35,F,2,40.5,0.1,81.0,U00528
TX50157,2024-10-23,Books,Tech Manual,Web,18-25,M,3,45,0,135,U00109
TX50723,2024-10-23,Books,Biography,Web,26-35,M,1,28,0,28,U00681
TX51489,2024-10-23,Electronics,Headphones,Mobile App,46-55,M,1,89,0,89,U00560
TX51523,2024-10-23,Electronics,Charger,Marketplace,18-25,F,1,35,0,35,U00025
TX51753,2024-10-23,Electronics,Phone Case,Marketplace,36-45,Other,1,25,0,25,U00489
TX51825,2024-10-23,Clothing,Hoodie,Web,56+,Other,2,55,0,110,U00283
TX51830,2024-10-23,Electronics,Smart Watch,Web,26-35,F,1,199,0,199,U00253
TX52294,2024-10-23,Home,Rug,Marketplace,46-55,M,1,108.0,0.1,108.0,U00136
TX50166,2024-10-24,Electronics,Bluetooth Speaker,Mobile App,56+,F,1,79,0,79,U00367
TX50706,2024-10-24,Beauty,Lipstick,Mobile App,46-55,Other,2,19.8,0.1,39.6,U00538
TX50868,2024-10-24,Beauty,Face Mask,Web,36-45,M,1,18,0,18,U00379
TX50899,2024-10-24,Clothing,Jeans,Marketplace,46-55,Other,1,65,0,65,U00389
TX51610,2024-10-24,Beauty,Perfume,Mobile App,56+,Other,1,110,0,110,U00317
TX52448,2024-10-24,Beauty,Hair Dryer,Web,46-55,F,1,65,0,65,U00161
TX50378,2024-10-25,Electronics,Smart Watch,Marketplace,46-55,F,2,199,0,398,U00310
TX51098,2024-10-25,Home,Curtain,Social Media,46-55,Other,2,58.5,0.1,117.0,U00856
TX51612,2024-10-25,Beauty,Perfume,Social Media,56+,M,1,77.0,0.3,77.0,U00843
TX51687,2024-10-25,Home,Pillow,Mobile App,36-45,Other,1,35,0,35,U00778
TX51816,2024-10-25,Clothing,Dress,Marketplace,36-45,M,1,75,0,75,U00839
TX52104,2024-10-25,Electronics,Phone Case,Marketplace,56+,F,1,25,0,25,U00120
TX50269,2024-10-26,Home,Bedsheet,Mobile App,26-35,M,1,40.5,0.1,40.5,U00142
TX51501,2024-10-26,Clothing,Hoodie,Mobile App,26-35,Other,2,55,0,110,U00287
TX51595,2024-10-26,Beauty,Lipstick,Social Media,18-25,M,1,22,0,22,U00700
TX52227,2024-10-26,Clothing,Sneakers,Marketplace,56+,F,1,76.0,0.2,76.0,U00680
TX52305,2024-10-26,Books,Fiction Novel,Social Media,56+,M,1,18,0,18,U00023
TX52395,2024-10-26,Clothing,Hoodie,Marketplace,26-35,F,1,38.5,0.3,38.5,U00674
TX50281,2024-10-27,Electronics,Headphones,Mobile App,18-25,Other,2,80.1,0.1,160.2,U00401
TX50622,2024-10-27,Clothing,Hoodie,Marketplace,56+,Other,1,55,0,55,U00307
TX50986,2024-10-27,Books,Self-Help,Web,56+,Other,1,22,0,22,U00661
TX51834,2024-10-27,Clothing,T-Shirt,Social Media,26-35,F,1,28,0,28,U00708
TX52206,2024-10-27,Beauty,Skincare Set,Web,46-55,Other,1,80.1,0.1,80.1,U00613
TX52349,2024-10-27,Electronics,Phone Case,Mobile App,56+,M,2,25,0,50,U00785
TX50060,2024-10-28,Home,Curtain,Marketplace,18-25,F,3,65,0,195,U00840
TX50241,2024-10-28,Beauty,Lipstick,Web,56+,F,1,19.8,0.1,19.8,U00222
TX50349,2024-10-28,Books,Fiction Novel,Mobile App,18-25,Other,2,16.2,0.1,32.4,U00872
TX51389,2024-10-28,Electronics,Charger,Web,56+,M,1,35,0,35,U00447
TX51464,2024-10-28,Home,Curtain,Social Media,46-55,F,1,65,0,65,U00118
TX51867,2024-10-28,Clothing,Sneakers,Mobile App,26-35,F,1,95,0,95,U00591
TX52141,2024-10-28,Beauty,Face Mask,Social Media,36-45,Other,3,16.2,0.1,48.6,U00703
TX50737,2024-10-29,Home,Curtain,Social Media,26-35,M,1,65,0,65,U00085
TX51487,2024-10-29,Clothing,Sneakers,Social Media,46-55,M,1,85.5,0.1,85.5,U00495
TX51761,2024-10-29,Home,Curtain,Mobile App,56+,F,1,65,0,65,U00031
TX51822,2024-10-29,Beauty,Lipstick,Social Media,18-25,F,2,19.8,0.1,39.6,U00027
TX52119,2024-10-29,Beauty,Face Mask,Web,36-45,F,1,18,0,18,U00104
TX52325,2024-10-29,Electronics,Charger,Mobile App,56+,M,1,28.0,0.2,28.0,U00887
TX50320,2024-10-30,Books,Cookbook,Social Media,26-35,M,1,20.0,0.2,20.0,U00853
TX50418,2024-10-30,Books,Self-Help,Web,26-35,Other,1,15.4,0.3,15.4,U00287
TX50750,2024-10-30,Books,Biography,Mobile App,18-25,M,1,28,0,28,U00829
TX50835,2024-10-30,Home,Rug,Marketplace,56+,M,2,120,0,240,U00454
TX50974,2024-10-30,Home,Pillow,Mobile App,46-55,Other,1,35,0,35,U00395
TX51942,2024-10-30,Clothing,Hoodie,Web,36-45,F,1,49.5,0.1,49.5,U00525
TX51992,2024-10-30,Home,Bedsheet,Marketplace,36-45,M,1,45,0,45,U00229
TX52455,2024-10-30,Beauty,Hair Dryer,Social Media,36-45,Other,1,58.5,0.1,58.5,U00493
TX50379,2024-10-31,Beauty,Hair Dryer,Mobile App,18-25,M,1,65,0,65,U00697
TX50851,2024-10-31,Beauty,Perfume,Social Media,18-25,Other,3,110,0,330,U00266
TX51400,2024-10-31,Books,Fiction Novel,Mobile App,56+,F,1,18,0,18,U00254
TX51436,2024-10-31,Books,Self-Help,Web,26-35,F,2,19.8,0.1,39.6,U00513
TX52034,2024-10-31,Home,Pillow,Marketplace,18-25,Other,1,31.5,0.1,31.5,U00620
TX50068,2024-11-01,Home,Curtain,Social Media,26-35,Other,2,58.5,0.1,117.0,U00126
TX50072,2024-11-01,Home,Curtain,Marketplace,56+,F,1,52.0,0.2,52.0,U00711
TX50544,2024-11-01,Books,Tech Manual,Mobile App,56+,M,1,45,0,45,U00419
TX51099,2024-11-01,Home,Curtain,Mobile App,56+,M,2,58.5,0.1,117.0,U00787
TX51565,2024-11-01,Home,Pillow,Marketplace,18-25,M,1,35,0,35,U00622
TX51845,2024-11-01,Home,Rug,Marketplace,26-35,Other,1,84.0,0.3,84.0,U00430
TX50151,2024-11-02,Books,Fiction Novel,Marketplace,26-35,F,1,18,0,18,U00657
TX50640,2024-11-02,Clothing,Sneakers,Social Media,56+,Other,1,95,0,95,U00653
TX50683,2024-11-02,Clothing,Hoodie,Marketplace,36-45,M,1,55,0,55,U00675
TX50776,2024-11-02,Beauty,Skincare Set,Social Media,18-25,F,2,89,0,178,U00304
TX51094,2024-11-02,Books,Tech Manual,Web,46-55,F,1,40.5,0.1,40.5,U00880
TX51591,2024-11-02,Clothing,T-Shirt,Social Media,46-55,F,1,25.2,0.1,25.2,U00686
TX51743,2024-11-02,Clothing,Hoodie,Web,26-35,Other,1,44.0,0.2,44.0,U00017
TX52393,2024-11-02,Electronics,Smart Watch,Marketplace,56+,F,1,179.1,0.1,179.1,U00141
TX50109,2024-11-03,Clothing,Dress,Marketplace,56+,M,1,67.5,0.1,67.5,U00439
TX50318,2024-11-03,Home,Lamp,Web,36-45,M,1,55,0,55,U00672
TX50770,2024-11-03,Beauty,Skincare Set,Mobile App,26-35,Other,1,89,0,89,U00832
TX52236,2024-11-03,Clothing,Dress,Social Media,18-25,Other,2,75,0,150,U00362
TX52292,2024-11-03,Home,Curtain,Web,36-45,F,1,65,0,65,U00364
TX50415,2024-11-04,Clothing,Jeans,Marketplace,18-25,Other,1,58.5,0.1,58.5,U00632
TX50555,2024-11-04,Clothing,Hoodie,Web,36-45,M,1,49.5,0.1,49.5,U00820
TX50667,2024-11-04,Clothing,Sneakers,Social Media,56+,M,2,85.5,0.1,171.0,U00169
TX52302,2024-11-04,Home,Rug,Marketplace,26-35,Other,1,96.0,0.2,96.0,U00370
TX52396,2024-11-04,Home,Rug,Social Media,56+,F,3,120,0,360,U00377
TX50307,2024-11-05,Books,Biography,Marketplace,18-25,F,1,22.4,0.2,22.4,U00736
TX50417,2024-11-05,Electronics,Headphones,Marketplace,36-45,M,2,89,0,178,U00173
TX50480,2024-11-05,Beauty,Skincare Set,Web,36-45,M,1,89,0,89,U00751
TX50729,2024-11-05,Books,Cookbook,Marketplace,18-25,M,3,25,0,75,U00582
TX51467,2024-11-05,Beauty,Hair Dryer,Social Media,36-45,Other,2,65,0,130,U00831
TX51621,2024-11-05,Clothing,T-Shirt,Web,56+,F,1,22.4,0.2,22.4,U00226
TX52138,2024-11-05,Electronics,Smart Watch,Web,26-35,F,1,199,0,199,U00417
TX52309,2024-11-05,Books,Fiction Novel,Social Media,36-45,F,1,14.4,0.2,14.4,U00183
TX50834,2024-11-06,Clothing,Jeans,Marketplace,36-45,Other,1,52.0,0.2,52.0,U00787
TX50855,2024-11-06,Clothing,Sneakers,Mobile App,18-25,M,1,95,0,95,U00668
TX51108,2024-11-06,Beauty,Face Mask,Marketplace,56+,F,1,18,0,18,U00218
TX51190,2024-11-06,Beauty,Perfume,Mobile App,18-25,F,1,77.0,0.3,77.0,U00894
TX51197,2024-11-06,Electronics,Charger,Marketplace,26-35,Other,1,35,0,35,U00025
TX51560,2024-11-06,Home,Curtain,Social Media,46-55,M,1,65,0,65,U00837
TX51786,2024-11-06,Electronics,Headphones,Web,26-35,Other,2,71.2,0.2,142.4,U00164
TX52052,2024-11-06,Beauty,Perfume,Marketplace,18-25,M,1,99.0,0.1,99.0,U00701
TX52055,2024-11-06,Home,Bedsheet,Web,18-25,M,2,45,0,90,U00543
TX52192,2024-11-06,Home,Bedsheet,Web,26-35,M,1,45,0,45,U00008
TX52454,2024-11-06,Home,Curtain,Social Media,36-45,Other,1,52.0,0.2,52.0,U00056
TX50473,2024-11-07,Home,Curtain,Social Media,56+,M,1,52.0,0.2,52.0,U00685
TX50648,2024-11-07,Home,Bedsheet,Mobile App,18-25,F,1,45,0,45,U00741
TX51719,2024-11-07,Electronics,Headphones,Marketplace,56+,F,1,89,0,89,U00325
TX51931,2024-11-07,Electronics,Charger,Mobile App,56+,M,2,31.5,0.1,63.0,U00537
TX50041,2024-11-08,Home,Pillow,Web,46-55,Other,1,35,0,35,U00216
TX50409,2024-11-08,Beauty,Skincare Set,Web,46-55,Other,2,80.1,0.1,160.2,U00410
TX50703,2024-11-08,Electronics,Phone Case,Social Media,56+,M,1,25,0,25,U00684
TX50762,2024-11-08,Books,Self-Help,Web,46-55,Other,1,17.6,0.2,17.6,U00106
TX52078,2024-11-08,Books,Tech Manual,Mobile App,56+,F,1,45,0,45,U00748
TX50102,2024-11-09,Electronics,Phone Case,Mobile App,18-25,F,1,25,0,25,U00881
TX51162,2024-11-09,Home,Lamp,Marketplace,26-35,M,2,55,0,110,U00120
TX51375,2024-11-09,Home,Bedsheet,Mobile App,56+,Other,1,40.5,0.1,40.5,U00280
TX51559,2024-11-09,Beauty,Face Mask,Web,18-25,M,1,18,0,18,U00703
TX51617,2024-11-09,Clothing,Jeans,Marketplace,56+,M,1,65,0,65,U00653
TX51955,2024-11-09,Electronics,Headphones,Marketplace,36-45,M,1,62.3,0.3,62.3,U00009
TX52116,2024-11-09,Electronics,Phone Case,Web,46-55,F,1,25,0,25,U00579
TX50183,2024-11-10,Clothing,Hoodie,Social Media,56+,F,1,44.0,0.2,44.0,U00307
TX50302,2024-11-10,Books,Tech Manual,Social Media,46-55,M,1,45,0,45,U00156
TX50424,2024-11-10,Beauty,Perfume,Mobile App,18-25,Other,1,110,0,110,U00179
TX50465,2024-11-10,Beauty,Skincare Set,Web,18-25,Other,1,89,0,89,U00735
TX50486,2024-11-10,Books,Fiction Novel,Marketplace,26-35,Other,1,12.6,0.3,12.6,U00122
TX51482,2024-11-10,Books,Cookbook,Marketplace,18-25,Other,1,25,0,25,U00110
TX51886,2024-11-10,Home,Lamp,Mobile App,36-45,Other,2,55,0,110,U00183
TX50276,2024-11-11,Home,Rug,Social Media,18-25,Other,1,120,0,120,U00192
TX50422,2024-11-11,Home,Pillow,Web,56+,F,1,35,0,35,U00521
TX50547,2024-11-11,Books,Cookbook,Mobile App,46-55,M,1,25,0,25,U00223
TX50586,2024-11-11,Beauty,Perfume,Marketplace,26-35,F,1,110,0,110,U00384
TX51217,2024-11-11,Electronics,Smart Watch,Mobile App,46-55,M,1,179.1,0.1,179.1,U00174
TX51452,2024-11-11,Books,Self-Help,Web,56+,Other,1,17.6,0.2,17.6,U00334
TX51571,2024-11-11,Home,Pillow,Social Media,18-25,M,1,35,0,35,U00077
TX51735,2024-11-11,Beauty,Perfume,Marketplace,18-25,Other,1,99.0,0.1,99.0,U00207
TX51824,2024-11-11,Home,Curtain,Mobile App,36-45,Other,1,58.5,0.1,58.5,U00509
TX51848,2024-11-11,Beauty,Hair Dryer,Web,36-45,F,1,65,0,65,U00677
TX52102,2024-11-11,Home,Rug,Social Media,56+,M,1,120,0,120,U00775
TX52385,2024-11-11,Home,Bedsheet,Marketplace,46-55,F,1,45,0,45,U00095
TX50092,2024-11-12,Home,Pillow,Social Media,18-25,Other,1,31.5,0.1,31.5,U00199
TX50252,2024-11-12,Electronics,Phone Case,Marketplace,26-35,M,3,25,0,75,U00366
TX50817,2024-11-12,Electronics,Smart Watch,Web,26-35,Other,2,199,0,398,U00279
TX50836,2024-11-12,Beauty,Hair Dryer,Web,18-25,Other,1,45.5,0.3,45.5,U00193
TX50905,2024-11-12,Books,Biography,Mobile App,36-45,F,2,28,0,56,U00393
TX51150,2024-11-12,Books,Tech Manual,Web,46-55,F,1,45,0,45,U00111
TX51726,2024-11-12,Beauty,Perfume,Marketplace,26-35,M,1,110,0,110,U00792
TX51853,2024-11-12,Beauty,Lipstick,Marketplace,46-55,Other,1,22,0,22,U00654
TX51977,2024-11-12,Books,Fiction Novel,Mobile App,18-25,F,2,18,0,36,U00230
TX51984,2024-11-12,Books,Biography,Marketplace,56+,F,1,25.2,0.1,25.2,U00591
TX50057,2024-11-13,Electronics,Smart Watch,Web,36-45,Other,1,139.3,0.3,139.3,U00769
TX50519,2024-11-13,Clothing,Dress,Marketplace,36-45,F,1,67.5,0.1,67.5,U00604
TX50869,2024-11-13,Home,Rug,Social Media,26-35,Other,1,120,0,120,U00341
TX50885,2024-11-13,Clothing,Sneakers,Social Media,18-25,Other,1,95,0,95,U00437
TX51104,2024-11-13,Electronics,Smart Watch,Social Media,36-45,M,1,199,0,199,U00822
TX51950,2024-11-13,Home,Bedsheet,Mobile App,36-45,F,1,40.5,0.1,40.5,U00643
TX50442,2024-11-14,Electronics,Phone Case,Social Media,18-25,Other,1,22.5,0.1,22.5,U00099
TX51129,2024-11-14,Home,Rug,Social Media,56+,Other,2,120,0,240,U00139
TX51301,2024-11-14,Beauty,Hair Dryer,Marketplace,46-55,Other,1,58.5,0.1,58.5,U00395
TX52083,2024-11-14,Home,Bedsheet,Marketplace,36-45,M,2,40.5,0.1,81.0,U00678
TX52133,2024-11-14,Home,Lamp,Mobile App,46-55,Other,1,55,0,55,U00157
TX52281,2024-11-14,Books,Fiction Novel,Marketplace,56+,Other,2,18,0,36,U00314
TX50316,2024-11-15,Beauty,Lipstick,Marketplace,46-55,Other,2,19.8,0.1,39.6,U00612
TX50482,2024-11-15,Books,Self-Help,Mobile App,26-35,Other,1,22,0,22,U00493
TX50536,2024-11-15,Books,Biography,Marketplace,26-35,F,1,28,0,28,U00537
TX50738,2024-11-15,Clothing,Hoodie,Marketplace,36-45,M,1,55,0,55,U00160
TX50781,2024-11-15,Beauty,Lipstick,Social Media,26-35,Other,1,17.6,0.2,17.6,U00265
TX50814,2024-11-15,Home,Lamp,Web,36-45,F,1,49.5,0.1,49.5,U00034
TX51252,2024-11-15,Electronics,Headphones,Mobile App,18-25,Other,1,89,0,89,U00875
TX51521,2024-11-15,Books,Tech Manual,Marketplace,18-25,M,1,45,0,45,U00370
TX51794,2024-11-15,Books,Tech Manual,Mobile App,46-55,Other,1,45,0,45,U00051
TX52163,2024-11-15,Beauty,Face Mask,Mobile App,18-25,F,1,18,0,18,U00173
TX52215,2024-11-15,Home,Bedsheet,Mobile App,56+,F,1,45,0,45,U00544
TX52261,2024-11-15,Beauty,Face Mask,Social Media,36-45,M,2,14.4,0.2,28.8,U00190
TX52382,2024-11-15,Beauty,Perfume,Web,56+,M,1,110,0,110,U00185
TX50134,2024-11-16,Clothing,Dress,Social Media,18-25,F,1,75,0,75,U00359
TX50143,2024-11-16,Home,Rug,Web,26-35,M,1,120,0,120,U00203
TX50599,2024-11-16,Beauty,Perfume,Web,56+,Other,1,110,0,110,U00086
TX50676,2024-11-16,Beauty,Face Mask,Web,18-25,Other,3,18,0,54,U00273
TX50844,2024-11-16,Beauty,Lipstick,Mobile App,26-35,Other,2,17.6,0.2,35.2,U00694
TX51242,2024-11-16,Home,Bedsheet,Mobile App,46-55,F,2,36.0,0.2,72.0,U00527
TX51394,2024-11-16,Clothing,Sneakers,Web,18-25,Other,1,95,0,95,U00290
TX51563,2024-11-16,Home,Pillow,Marketplace,56+,Other,1,35,0,35,U00551
TX52228,2024-11-16,Clothing,T-Shirt,Marketplace,56+,M,2,28,0,56,U00507
TX52351,2024-11-16,Electronics,Smart Watch,Social Media,26-35,M,1,199,0,199,U00523
TX50097,2024-11-17,Beauty,Lipstick,Web,26-35,M,1,22,0,22,U00842
TX50153,2024-11-17,Electronics,Charger,Mobile App,46-55,F,1,35,0,35,U00417
TX50913,2024-11-17,Electronics,Bluetooth Speaker,Mobile App,26-35,M,1,79,0,79,U00383
TX50920,2024-11-17,Home,Rug,Social Media,56+,F,2,96.0,0.2,192.0,U00736
TX51680,2024-11-17,Electronics,Charger,Web,26-35,F,2,35,0,70,U00682
TX51748,2024-11-17,Home,Pillow,Web,18-25,F,1,31.5,0.1,31.5,U00144
TX51763,2024-11-17,Home,Curtain,Social Media,46-55,Other,2,58.5,0.1,117.0,U00704
TX50403,2024-11-18,Books,Cookbook,Mobile App,56+,Other,1,25,0,25,U00562
TX50468,2024-11-18,Beauty,Perfume,Mobile App,26-35,M,1,77.0,0.3,77.0,U00441
TX51760,2024-11-18,Books,Tech Manual,Marketplace,36-45,M,1,40.5,0.1,40.5,U00673
TX52421,2024-11-18,Home,Curtain,Mobile App,46-55,F,1,58.5,0.1,58.5,U00732
TX50100,2024-11-19,Home,Bedsheet,Mobile App,26-35,M,1,36.0,0.2,36.0,U00759
TX50238,2024-11-19,Home,Rug,Mobile App,18-25,Other,2,96.0,0.2,192.0,U00380
TX51085,2024-11-19,Clothing,Sneakers,Mobile App,26-35,F,1,95,0,95,U00334
TX51890,2024-11-19,Electronics,Phone Case,Mobile App,26-35,M,2,25,0,50,U00768
TX52337,2024-11-19,Home,Rug,Mobile App,36-45,F,1,120,0,120,U00278
TX50880,2024-11-20,Clothing,T-Shirt,Social Media,18-25,F,1,28,0,28,U00573
TX50912,2024-11-20,Books,Biography,Marketplace,46-55,M,1,25.2,0.1,25.2,U00272
TX50954,2024-11-20,Home,Curtain,Mobile App,56+,M,1,58.5,0.1,58.5,U00470
TX51476,2024-11-20,Home,Bedsheet,Web,26-35,F,1,45,0,45,U00389
TX52035,2024-11-20,Beauty,Hair Dryer,Social Media,26-35,M,1,65,0,65,U00149
TX52186,2024-11-20,Clothing,Jeans,Social Media,36-45,F,1,65,0,65,U00404
TX52296,2024-11-20,Home,Curtain,Social Media,26-35,F,1,52.0,0.2,52.0,U00848
TX50589,2024-11-21,Clothing,T-Shirt,Web,56+,F,1,22.4,0.2,22.4,U00456
TX51261,2024-11-21,Electronics,Phone Case,Web,36-45,Other,1,25,0,25,U00032
TX51545,2024-11-21,Clothing,Jeans,Marketplace,56+,Other,1,65,0,65,U00617
TX51663,2024-11-21,Clothing,T-Shirt,Marketplace,26-35,F,1,25.2,0.1,25.2,U00623
TX51685,2024-11-21,Beauty,Lipstick,Web,56+,F,1,17.6,0.2,17.6,U00590
TX52202,2024-11-21,Books,Cookbook,Social Media,46-55,M,1,20.0,0.2,20.0,U00151
TX52297,2024-11-21,Home,Pillow,Marketplace,18-25,Other,1,28.0,0.2,28.0,U00350
TX50036,2024-11-22,Books,Self-Help,Web,46-55,F,1,22,0,22,U00242
TX50202,2024-11-22,Beauty,Perfume,Marketplace,36-45,Other,2,110,0,220,U00317
TX50218,2024-11-22,Clothing,Dress,Marketplace,18-25,M,1,75,0,75,U00824
TX50244,2024-11-22,Electronics,Smart Watch,Web,36-45,Other,2,199,0,398,U00662
TX50620,2024-11-22,Electronics,Headphones,Web,56+,M,1,89,0,89,U00718
TX50638,2024-11-22,Clothing,T-Shirt,Web,36-45,F,1,28,0,28,U00371
TX50653,2024-11-22,Home,Rug,Mobile App,18-25,Other,3,96.0,0.2,288.0,U00382
TX52442,2024-11-22,Books,Tech Manual,Mobile App,18-25,M,1,36.0,0.2,36.0,U00793
TX50725,2024-11-23,Home,Rug,Web,56+,Other,3,120,0,360,U00564
TX50910,2024-11-23,Beauty,Lipstick,Web,36-45,Other,2,22,0,44,U00306
TX50950,2024-11-23,Beauty,Skincare Set,Social Media,46-55,Other,1,80.1,0.1,80.1,U00731
TX51650,2024-11-23,Clothing,Jeans,Mobile App,36-45,F,3,52.0,0.2,156.0,U00803
TX50069,2024-11-24,Books,Self-Help,Social Media,36-45,Other,1,19.8,0.1,19.8,U00625
TX50130,2024-11-24,Beauty,Skincare Set,Web,46-55,F,2,89,0,178,U00767
TX50176,2024-11-24,Beauty,Face Mask,Mobile App,46-55,Other,1,12.6,0.3,12.6,U00600
TX50204,2024-11-24,Clothing,Jeans,Social Media,46-55,M,2,65,0,130,U00801
TX51081,2024-11-24,Home,Bedsheet,Mobile App,36-45,F,1,40.5,0.1,40.5,U00406
TX51101,2024-11-24,Electronics,Bluetooth Speaker,Marketplace,46-55,M,1,79,0,79,U00093
TX51133,2024-11-24,Clothing,T-Shirt,Mobile App,46-55,F,1,25.2,0.1,25.2,U00532
TX51796,2024-11-24,Clothing,T-Shirt,Marketplace,36-45,F,1,28,0,28,U00866
TX52002,2024-11-24,Clothing,T-Shirt,Marketplace,46-55,F,1,22.4,0.2,22.4,U00233
TX52384,2024-11-24,Home,Pillow,Mobile App,56+,M,1,35,0,35,U00075
TX50692,2024-11-25,Electronics,Phone Case,Mobile App,26-35,F,2,25,0,50,U00335
TX50803,2024-11-25,Electronics,Bluetooth Speaker,Marketplace,46-55,M,3,63.2,0.2,189.6,U00699
TX51457,2024-11-25,Home,Lamp,Marketplace,36-45,M,2,49.5,0.1,99.0,U00778
TX51764,2024-11-25,Electronics,Headphones,Social Media,18-25,Other,2,89,0,178,U00631
TX51803,2024-11-25,Clothing,Dress,Mobile App,46-55,F,2,75,0,150,U00860
TX51882,2024-11-25,Home,Lamp,Web,18-25,Other,2,55,0,110,U00016
TX51975,2024-11-25,Books,Tech Manual,Mobile App,18-25,M,2,45,0,90,U00838
TX52143,2024-11-25,Beauty,Skincare Set,Social Media,46-55,Other,3,71.2,0.2,213.6,U00267
TX51139,2024-11-26,Books,Fiction Novel,Marketplace,18-25,M,1,18,0,18,U00147
TX51747,2024-11-26,Home,Lamp,Marketplace,56+,F,1,55,0,55,U00629
TX51881,2024-11-26,Electronics,Smart Watch,Mobile App,56+,Other,2,199,0,398,U00200
TX51926,2024-11-26,Books,Self-Help,Mobile App,18-25,Other,2,22,0,44,U00814
TX52020,2024-11-26,Clothing,Dress,Web,36-45,F,1,75,0,75,U00468
TX52029,2024-11-26,Clothing,Hoodie,Marketplace,26-35,M,3,44.0,0.2,132.0,U00334
TX52110,2024-11-26,Books,Fiction Novel,Social Media,26-35,Other,3,18,0,54,U00223
TX52314,2024-11-26,Electronics,Headphones,Mobile App,26-35,Other,1,89,0,89,U00834
TX50535,2024-11-27,Books,Cookbook,Mobile App,18-25,F,1,25,0,25,U00777
TX50639,2024-11-27,Home,Pillow,Mobile App,46-55,M,1,35,0,35,U00779
TX51341,2024-11-27,Home,Lamp,Marketplace,56+,F,2,38.5,0.3,77.0,U00862
TX51657,2024-11-27,Clothing,Hoodie,Web,26-35,F,1,55,0,55,U00226
