order_id,order_date,store_location,drink_name,drink_type,quantity,unit_price,revenue,payment_method,customer_type,customer_id
ORD11484,2024-05-08,Boston,Espresso,hot,3,4.9,14.7,Cash,Regular,C0537
ORD11660,2024-05-08,Portland,Espresso,hot,3,4.2,12.6,Credit Card,Regular,C0774
ORD11733,2024-05-08,Queens,Iced Coffee,cold,1,6.3,6.3,Credit Card,Member,C0390
ORD11956,2024-05-08,Brooklyn,Frappuccino,cold,3,6.5,19.5,Credit Card,Regular,C0246
ORD12141,2024-05-08,Chicago,Frappuccino,cold,1,6.5,6.5,Apple Pay,First-time,C0302
ORD12819,2024-05-08,Queens,Americano,hot,4,4.8,19.2,Cash,First-time,C0261
ORD12907,2024-05-08,Seattle,Cappuccino,hot,1,6.0,6.0,Cash,First-time,C0087
ORD10528,2024-05-09,Brooklyn,Americano,hot,2,4.8,9.6,Credit Card,First-time,C0473
ORD11195,2024-05-09,Austin,Iced Coffee,cold,1,4.5,4.5,Credit Card,First-time,C0566
ORD11677,2024-05-09,Austin,Iced Coffee,cold,4,4.5,18.0,Google Pay,Regular,C0333
ORD11954,2024-05-09,Queens,Frappuccino,cold,1,9.1,9.1,Apple Pay,Member,C0137
ORD12465,2024-05-09,Chicago,Americano,hot,2,4.0,8.0,Google Pay,Regular,C0140
ORD12508,2024-05-09,Boston,Frappuccino,cold,1,7.8,7.8,Google Pay,Member,C0374
ORD12549,2024-05-09,Seattle,Cappuccino,hot,1,6.0,6.0,Credit Card,Regular,C0483
ORD10466,2024-05-10,Manhattan,Chai Latte,hot,4,6.6,26.4,Credit Card,Regular,C0707
ORD10557,2024-05-10,Seattle,Cappuccino,hot,1,7.0,7.0,Google Pay,Member,C0194
ORD10888,2024-05-10,Manhattan,Frappuccino,cold,1,7.8,7.8,Credit Card,Member,C0559
ORD11651,2024-05-10,Boston,Matcha Latte,hot,1,6.0,6.0,Apple Pay,First-time,C0270
ORD11843,2024-05-10,Queens,Smoothie,cold,1,8.4,8.4,Apple Pay,Member,C0120
ORD11996,2024-05-10,Boston,Latte,hot,4,6.6,26.4,Cash,First-time,C0260
ORD12928,2024-05-10,Brooklyn,Matcha Latte,hot,2,7.2,14.4,Apple Pay,Member,C0558
ORD11257,2024-05-11,Boston,Hot Chocolate,hot,3,6.3,18.9,Google Pay,Regular,C0373
ORD10393,2024-05-12,Brooklyn,Latte,hot,4,5.5,22.0,Google Pay,Regular,C0095
ORD10442,2024-05-12,Brooklyn,Mocha,hot,1,6.0,6.0,Cash,Regular,C0663
ORD10453,2024-05-12,Queens,Hot Chocolate,hot,3,5.4,16.2,Cash,Member,C0229
ORD10549,2024-05-12,Queens,Matcha Latte,hot,4,7.2,28.8,Credit Card,First-time,C0746
ORD11241,2024-05-12,Portland,Smoothie,cold,1,9.8,9.8,Apple Pay,Regular,C0535
ORD11418,2024-05-12,Manhattan,Hot Chocolate,hot,2,6.3,12.6,Credit Card,First-time,C0241
ORD12277,2024-05-12,Chicago,Cold Brew,cold,2,7.0,14.0,Cash,Member,C0345
ORD12514,2024-05-12,Boston,Smoothie,cold,2,7.0,14.0,Google Pay,First-time,C0652
ORD12593,2024-05-12,Portland,Frappuccino,cold,3,6.5,19.5,Apple Pay,First-time,C0334
ORD12738,2024-05-12,Portland,Hot Chocolate,hot,1,5.4,5.4,Apple Pay,Regular,C0644
ORD12758,2024-05-12,Queens,Frappuccino,cold,1,9.1,9.1,Google Pay,Regular,C0328
ORD12779,2024-05-12,Queens,Frappuccino,cold,1,7.8,7.8,Cash,Member,C0747
ORD10050,2024-05-13,Portland,Latte,hot,1,6.6,6.6,Apple Pay,Member,C0621
ORD10739,2024-05-13,Boston,Chai Latte,hot,1,5.5,5.5,Apple Pay,First-time,C0640
ORD10896,2024-05-13,Brooklyn,Iced Coffee,cold,1,5.4,5.4,Apple Pay,Member,C0712
ORD10916,2024-05-13,Boston,Cold Brew,cold,1,7.0,7.0,Google Pay,Regular,C0453
ORD10952,2024-05-13,Queens,Americano,hot,2,5.6,11.2,Credit Card,Regular,C0346
ORD11156,2024-05-13,Queens,Cold Brew,cold,1,7.0,7.0,Google Pay,First-time,C0147
ORD12418,2024-05-13,Manhattan,Smoothie,cold,1,7.0,7.0,Apple Pay,First-time,C0542
ORD12647,2024-05-13,Manhattan,Chai Latte,hot,1,6.6,6.6,Apple Pay,First-time,C0522
ORD12699,2024-05-13,Manhattan,Cappuccino,hot,1,5.0,5.0,Cash,Member,C0423
ORD10016,2024-05-14,Queens,Matcha Latte,hot,3,8.4,25.2,Apple Pay,First-time,C0520
ORD10607,2024-05-14,Chicago,Hot Chocolate,hot,1,5.4,5.4,Apple Pay,Member,C0665
ORD11490,2024-05-14,Brooklyn,Americano,hot,2,4.8,9.6,Google Pay,Member,C0590
ORD11829,2024-05-14,Seattle,Cappuccino,hot,3,6.0,18.0,Credit Card,Member,C0179
ORD12406,2024-05-14,Portland,Cappuccino,hot,2,5.0,10.0,Cash,First-time,C0084
ORD12451,2024-05-14,Portland,Cold Brew,cold,1,5.0,5.0,Apple Pay,Regular,C0149
ORD12614,2024-05-14,Austin,Latte,hot,2,6.6,13.2,Credit Card,First-time,C0038
ORD12645,2024-05-14,Portland,Hot Chocolate,hot,1,4.5,4.5,Cash,First-time,C0325
ORD12874,2024-05-14,Chicago,Chai Latte,hot,1,5.5,5.5,Cash,Regular,C0691
ORD12993,2024-05-14,Brooklyn,Mocha,hot,1,6.0,6.0,Google Pay,First-time,C0601
ORD10413,2024-05-15,Seattle,Smoothie,cold,1,7.0,7.0,Credit Card,First-time,C0002
ORD10914,2024-05-15,Austin,Cold Brew,cold,3,5.0,15.0,Google Pay,Regular,C0570
ORD11209,2024-05-15,Queens,Cold Brew,cold,3,5.0,15.0,Credit Card,First-time,C0011
ORD11283,2024-05-15,Chicago,Hot Chocolate,hot,1,6.3,6.3,Google Pay,Regular,C0016
ORD11319,2024-05-15,Chicago,Mocha,hot,2,8.4,16.8,Google Pay,Regular,C0130
ORD11345,2024-05-15,Austin,Iced Coffee,cold,1,5.4,5.4,Apple Pay,Member,C0196
ORD11639,2024-05-15,Austin,Latte,hot,2,5.5,11.0,Google Pay,Regular,C0753
ORD11681,2024-05-15,Boston,Iced Coffee,cold,1,5.4,5.4,Apple Pay,Regular,C0173
ORD11986,2024-05-15,Austin,Iced Coffee,cold,3,4.5,13.5,Cash,First-time,C0081
ORD12265,2024-05-15,Chicago,Chai Latte,hot,2,6.6,13.2,Cash,First-time,C0596
ORD12663,2024-05-15,Seattle,Americano,hot,1,4.0,4.0,Credit Card,Regular,C0198
ORD12890,2024-05-15,Portland,Espresso,hot,1,4.2,4.2,Cash,First-time,C0260
ORD12968,2024-05-15,Chicago,Mocha,hot,2,6.0,12.0,Credit Card,First-time,C0328
ORD10345,2024-05-16,Brooklyn,Americano,hot,4,4.8,19.2,Credit Card,Member,C0672
ORD10650,2024-05-16,Chicago,Iced Coffee,cold,2,5.4,10.8,Credit Card,First-time,C0424
ORD11113,2024-05-16,Manhattan,Hot Chocolate,hot,1,6.3,6.3,Credit Card,Regular,C0535
ORD12331,2024-05-16,Queens,Americano,hot,2,4.8,9.6,Credit Card,Member,C0055
ORD12374,2024-05-16,Queens,Smoothie,cold,3,7.0,21.0,Cash,First-time,C0296
ORD10350,2024-05-17,Portland,Iced Coffee,cold,1,4.5,4.5,Google Pay,Member,C0699
ORD10922,2024-05-17,Manhattan,Iced Coffee,cold,4,5.4,21.6,Google Pay,Member,C0750
ORD11212,2024-05-17,Chicago,Americano,hot,1,4.8,4.8,Google Pay,Member,C0152
ORD11461,2024-05-17,Seattle,Iced Coffee,cold,2,4.5,9.0,Google Pay,Member,C0227
ORD11879,2024-05-17,Portland,Mocha,hot,1,6.0,6.0,Apple Pay,Regular,C0580
ORD12150,2024-05-17,Manhattan,Cappuccino,hot,2,5.0,10.0,Apple Pay,Regular,C0334
ORD12532,2024-05-17,Boston,Frappuccino,cold,1,7.8,7.8,Cash,Member,C0581
ORD12602,2024-05-17,Seattle,Iced Coffee,cold,2,4.5,9.0,Cash,Member,C0449
ORD12806,2024-05-17,Portland,Cappuccino,hot,1,6.0,6.0,Google Pay,Member,C0770
ORD12849,2024-05-17,Chicago,Iced Coffee,cold,2,5.4,10.8,Google Pay,First-time,C0262
ORD10587,2024-05-18,Seattle,Matcha Latte,hot,1,6.0,6.0,Cash,First-time,C0154
ORD10658,2024-05-18,Austin,Cappuccino,hot,1,7.0,7.0,Google Pay,Regular,C0390
ORD10788,2024-05-18,Austin,Americano,hot,1,4.8,4.8,Apple Pay,Regular,C0114
ORD10799,2024-05-18,Seattle,Hot Chocolate,hot,1,6.3,6.3,Credit Card,First-time,C0691
ORD11207,2024-05-18,Manhattan,Hot Chocolate,hot,4,6.3,25.2,Cash,First-time,C0119
ORD11351,2024-05-18,Seattle,Cold Brew,cold,1,5.0,5.0,Cash,Regular,C0485
ORD11972,2024-05-18,Brooklyn,Frappuccino,cold,1,7.8,7.8,Google Pay,First-time,C0126
ORD12264,2024-05-18,Brooklyn,Espresso,hot,2,4.2,8.4,Google Pay,First-time,C0386
ORD12687,2024-05-18,Manhattan,Matcha Latte,hot,1,6.0,6.0,Google Pay,Member,C0281
ORD12815,2024-05-18,Seattle,Americano,hot,2,4.0,8.0,Cash,Member,C0364
ORD10068,2024-05-19,Boston,Latte,hot,1,6.6,6.6,Google Pay,First-time,C0170
ORD10157,2024-05-19,Portland,Iced Coffee,cold,1,4.5,4.5,Cash,First-time,C0674
ORD11046,2024-05-19,Manhattan,Americano,hot,1,4.0,4.0,Credit Card,Member,C0085
ORD11094,2024-05-19,Boston,Cappuccino,hot,4,5.0,20.0,Google Pay,Regular,C0483
ORD11204,2024-05-19,Queens,Latte,hot,1,5.5,5.5,Credit Card,First-time,C0467
ORD12156,2024-05-19,Queens,Espresso,hot,2,4.2,8.4,Apple Pay,Member,C0167
ORD12285,2024-05-19,Queens,Smoothie,cold,1,7.0,7.0,Cash,First-time,C0436
ORD12463,2024-05-19,Brooklyn,Chai Latte,hot,2,6.6,13.2,Cash,First-time,C0329
ORD10126,2024-05-20,Manhattan,Chai Latte,hot,2,7.7,15.4,Apple Pay,Regular,C0622
ORD10279,2024-05-20,Queens,Hot Chocolate,hot,2,5.4,10.8,Credit Card,Member,C0659
ORD10440,2024-05-20,Boston,Matcha Latte,hot,1,8.4,8.4,Credit Card,Regular,C0382
ORD11013,2024-05-20,Boston,Frappuccino,cold,1,7.8,7.8,Cash,Regular,C0285
ORD11202,2024-05-20,Queens,Mocha,hot,1,7.2,7.2,Cash,First-time,C0408
ORD11314,2024-05-20,Austin,Cold Brew,cold,1,6.0,6.0,Google Pay,First-time,C0049
ORD11501,2024-05-20,Boston,Cold Brew,cold,1,6.0,6.0,Apple Pay,Member,C0641
ORD11635,2024-05-20,Austin,Latte,hot,1,5.5,5.5,Credit Card,Regular,C0532
ORD11805,2024-05-20,Portland,Espresso,hot,2,4.2,8.4,Cash,First-time,C0132
ORD12812,2024-05-20,Austin,Americano,hot,2,4.8,9.6,Google Pay,Member,C0393
ORD12831,2024-05-20,Portland,Chai Latte,hot,1,6.6,6.6,Credit Card,First-time,C0720
ORD10063,2024-05-21,Boston,Hot Chocolate,hot,1,5.4,5.4,Apple Pay,Regular,C0279
ORD11197,2024-05-21,Chicago,Cappuccino,hot,3,5.0,15.0,Credit Card,Regular,C0601
ORD11670,2024-05-21,Portland,Hot Chocolate,hot,1,5.4,5.4,Apple Pay,Member,C0086
ORD11891,2024-05-21,Chicago,Espresso,hot,1,4.2,4.2,Apple Pay,First-time,C0363
ORD11999,2024-05-21,Manhattan,Hot Chocolate,hot,1,4.5,4.5,Credit Card,Member,C0110
ORD12426,2024-05-21,Seattle,Iced Coffee,cold,2,5.4,10.8,Credit Card,Member,C0186
ORD12720,2024-05-21,Boston,Cold Brew,cold,3,6.0,18.0,Apple Pay,First-time,C0301
ORD12726,2024-05-21,Portland,Hot Chocolate,hot,2,5.4,10.8,Credit Card,First-time,C0728
ORD12735,2024-05-21,Manhattan,Espresso,hot,1,4.9,4.9,Credit Card,Regular,C0110
ORD12899,2024-05-21,Chicago,Cold Brew,cold,1,5.0,5.0,Cash,Regular,C0439
ORD10348,2024-05-22,Austin,Frappuccino,cold,4,6.5,26.0,Credit Card,First-time,C0096
ORD10856,2024-05-22,Boston,Cappuccino,hot,1,6.0,6.0,Cash,First-time,C0138
ORD11072,2024-05-22,Queens,Americano,hot,2,4.8,9.6,Cash,Member,C0128
ORD11441,2024-05-22,Austin,Cappuccino,hot,1,5.0,5.0,Apple Pay,Member,C0499
ORD11443,2024-05-22,Brooklyn,Espresso,hot,1,4.2,4.2,Cash,Regular,C0613
ORD12397,2024-05-22,Portland,Hot Chocolate,hot,1,4.5,4.5,Credit Card,Regular,C0432
ORD12897,2024-05-22,Manhattan,Espresso,hot,3,4.9,14.7,Apple Pay,First-time,C0560
ORD12945,2024-05-22,Boston,Smoothie,cold,2,8.4,16.8,Cash,First-time,C0202
ORD10400,2024-05-23,Boston,Matcha Latte,hot,1,7.2,7.2,Cash,Regular,C0103
ORD10586,2024-05-23,Queens,Chai Latte,hot,1,6.6,6.6,Cash,Regular,C0739
ORD11000,2024-05-23,Chicago,Espresso,hot,2,4.9,9.8,Apple Pay,First-time,C0351
ORD11193,2024-05-23,Chicago,Espresso,hot,1,3.5,3.5,Credit Card,Regular,C0054
ORD11256,2024-05-23,Austin,Iced Coffee,cold,1,4.5,4.5,Google Pay,Member,C0485
ORD11411,2024-05-23,Portland,Cappuccino,hot,4,6.0,24.0,Apple Pay,Member,C0585
ORD11795,2024-05-23,Austin,Chai Latte,hot,2,6.6,13.2,Cash,Member,C0648
ORD12672,2024-05-23,Chicago,Cappuccino,hot,4,5.0,20.0,Cash,First-time,C0071
ORD12789,2024-05-23,Seattle,Cappuccino,hot,3,6.0,18.0,Apple Pay,Member,C0444
ORD12838,2024-05-23,Brooklyn,Hot Chocolate,hot,2,6.3,12.6,Credit Card,Member,C0447
ORD11619,2024-05-24,Austin,Hot Chocolate,hot,1,4.5,4.5,Credit Card,First-time,C0800
ORD12417,2024-05-24,Queens,Iced Coffee,cold,2,4.5,9.0,Cash,Regular,C0252
ORD12546,2024-05-24,Chicago,Smoothie,cold,1,8.4,8.4,Google Pay,First-time,C0133
ORD10057,2024-05-25,Austin,Cappuccino,hot,2,6.0,12.0,Apple Pay,Regular,C0204
ORD10657,2024-05-25,Portland,Latte,hot,1,7.7,7.7,Credit Card,Member,C0677
ORD10971,2024-05-25,Queens,Smoothie,cold,1,8.4,8.4,Credit Card,Member,C0529
ORD11182,2024-05-25,Queens,Cold Brew,cold,1,5.0,5.0,Credit Card,Regular,C0683
ORD12132,2024-05-25,Boston,Hot Chocolate,hot,1,5.4,5.4,Credit Card,First-time,C0671
ORD12165,2024-05-25,Portland,Matcha Latte,hot,1,6.0,6.0,Google Pay,Regular,C0512
ORD12960,2024-05-25,Portland,Iced Coffee,cold,1,5.4,5.4,Cash,First-time,C0703
ORD10215,2024-05-26,Boston,Espresso,hot,1,4.9,4.9,Google Pay,Regular,C0731
ORD10567,2024-05-26,Manhattan,Chai Latte,hot,1,6.6,6.6,Cash,First-time,C0037
ORD10812,2024-05-26,Queens,Smoothie,cold,2,8.4,16.8,Cash,Regular,C0244
ORD11167,2024-05-26,Chicago,Matcha Latte,hot,3,8.4,25.2,Cash,Member,C0651
ORD11222,2024-05-26,Chicago,Hot Chocolate,hot,3,6.3,18.9,Credit Card,Member,C0174
ORD11258,2024-05-26,Chicago,Chai Latte,hot,3,5.5,16.5,Apple Pay,First-time,C0640
ORD11513,2024-05-26,Portland,Americano,hot,1,4.8,4.8,Cash,Member,C0205
ORD12202,2024-05-26,Queens,Latte,hot,2,6.6,13.2,Apple Pay,Member,C0739
ORD12292,2024-05-26,Boston,Hot Chocolate,hot,3,5.4,16.2,Credit Card,Member,C0449
ORD12299,2024-05-26,Brooklyn,Cold Brew,cold,1,5.0,5.0,Apple Pay,Member,C0687
ORD12958,2024-05-26,Portland,Smoothie,cold,1,7.0,7.0,Credit Card,Regular,C0571
ORD10107,2024-05-27,Boston,Cappuccino,hot,1,6.0,6.0,Cash,First-time,C0163
ORD10154,2024-05-27,Portland,Iced Coffee,cold,1,5.4,5.4,Cash,First-time,C0494
ORD10806,2024-05-27,Brooklyn,Americano,hot,1,4.8,4.8,Google Pay,Regular,C0210
ORD10872,2024-05-27,Manhattan,Mocha,hot,4,7.2,28.8,Cash,First-time,C0761
ORD10905,2024-05-27,Boston,Cold Brew,cold,1,7.0,7.0,Cash,Member,C0745
ORD11875,2024-05-27,Brooklyn,Cold Brew,cold,1,6.0,6.0,Credit Card,First-time,C0796
ORD11386,2024-05-28,Portland,Cold Brew,cold,2,5.0,10.0,Cash,Member,C0077
ORD11465,2024-05-28,Queens,Iced Coffee,cold,1,4.5,4.5,Cash,Regular,C0037
ORD11755,2024-05-28,Brooklyn,Matcha Latte,hot,1,8.4,8.4,Cash,Member,C0122
ORD11900,2024-05-28,Seattle,Cold Brew,cold,2,6.0,12.0,Credit Card,First-time,C0577
ORD12579,2024-05-28,Manhattan,Latte,hot,2,5.5,11.0,Apple Pay,Member,C0533
ORD10833,2024-05-29,Brooklyn,Matcha Latte,hot,1,7.2,7.2,Credit Card,First-time,C0771
ORD10957,2024-05-29,Boston,Matcha Latte,hot,1,8.4,8.4,Cash,First-time,C0373
ORD11455,2024-05-29,Boston,Frappuccino,cold,2,6.5,13.0,Apple Pay,First-time,C0493
ORD11614,2024-05-29,Manhattan,Americano,hot,2,4.0,8.0,Apple Pay,Member,C0792
ORD11883,2024-05-29,Seattle,Espresso,hot,1,4.2,4.2,Apple Pay,Regular,C0664
ORD12071,2024-05-29,Seattle,Cold Brew,cold,1,5.0,5.0,Credit Card,First-time,C0143
ORD12753,2024-05-29,Brooklyn,Espresso,hot,1,3.5,3.5,Credit Card,First-time,C0436
ORD10738,2024-05-30,Queens,Latte,hot,2,6.6,13.2,Apple Pay,First-time,C0578
ORD11047,2024-05-30,Brooklyn,Mocha,hot,3,6.0,18.0,Credit Card,Member,C0040
ORD11305,2024-05-30,Austin,Cold Brew,cold,1,5.0,5.0,Apple Pay,Member,C0191
ORD12074,2024-05-30,Chicago,Smoothie,cold,1,7.0,7.0,Credit Card,Member,C0244
ORD12151,2024-05-30,Brooklyn,Iced Coffee,cold,2,4.5,9.0,Cash,First-time,C0178
ORD12273,2024-05-30,Chicago,Cold Brew,cold,2,5.0,10.0,Google Pay,Member,C0510
ORD12895,2024-05-30,Chicago,Iced Coffee,cold,1,5.4,5.4,Apple Pay,Regular,C0361
ORD10031,2024-05-31,Manhattan,Chai Latte,hot,2,5.5,11.0,Apple Pay,Regular,C0052
ORD10088,2024-05-31,Austin,Americano,hot,1,4.8,4.8,Cash,Member,C0047
ORD10471,2024-05-31,Manhattan,Matcha Latte,hot,1,6.0,6.0,Google Pay,Member,C0241
ORD11456,2024-05-31,Seattle,Cappuccino,hot,4,7.0,28.0,Apple Pay,Member,C0458
ORD12030,2024-05-31,Boston,Cappuccino,hot,3,5.0,15.0,Cash,Regular,C0236
ORD12359,2024-05-31,Boston,Hot Chocolate,hot,1,5.4,5.4,Cash,Regular,C0650
ORD12498,2024-05-31,Queens,Espresso,hot,2,3.5,7.0,Cash,Regular,C0255
ORD12767,2024-05-31,Brooklyn,Mocha,hot,1,6.0,6.0,Google Pay,First-time,C0186
ORD10256,2024-06-01,Brooklyn,Iced Coffee,cold,1,6.3,6.3,Google Pay,Regular,C0517
ORD10333,2024-06-01,Brooklyn,Hot Chocolate,hot,1,4.5,4.5,Apple Pay,Regular,C0188
ORD10420,2024-06-01,Brooklyn,Latte,hot,1,6.6,6.6,Google Pay,Regular,C0056
ORD10525,2024-06-01,Austin,Latte,hot,1,6.6,6.6,Credit Card,Regular,C0006
ORD11065,2024-06-01,Queens,Cold Brew,cold,1,7.0,7.0,Google Pay,Member,C0394
ORD11269,2024-06-01,Seattle,Iced Coffee,cold,3,5.4,16.2,Cash,First-time,C0448
ORD11296,2024-06-01,Queens,Hot Chocolate,hot,1,5.4,5.4,Credit Card,Regular,C0352
ORD11822,2024-06-01,Seattle,Chai Latte,hot,2,5.5,11.0,Credit Card,First-time,C0642
ORD12354,2024-06-01,Queens,Matcha Latte,hot,1,6.0,6.0,Google Pay,Member,C0284
ORD12836,2024-06-01,Boston,Cappuccino,hot,1,6.0,6.0,Google Pay,Regular,C0712
ORD12883,2024-06-01,Boston,Latte,hot,1,6.6,6.6,Credit Card,First-time,C0656
ORD12913,2024-06-01,Queens,Mocha,hot,3,6.0,18.0,Cash,Regular,C0532
ORD10039,2024-06-02,Brooklyn,Americano,hot,1,5.6,5.6,Cash,Member,C0289
ORD10643,2024-06-02,Chicago,Cappuccino,hot,2,7.0,14.0,Apple Pay,Member,C0445
ORD10725,2024-06-02,Portland,Cold Brew,cold,2,7.0,14.0,Credit Card,First-time,C0009
ORD10828,2024-06-02,Boston,Cappuccino,hot,2,7.0,14.0,Google Pay,Regular,C0504
ORD10871,2024-06-02,Chicago,Espresso,hot,1,4.9,4.9,Credit Card,First-time,C0220
ORD11055,2024-06-02,Manhattan,Chai Latte,hot,2,7.7,15.4,Cash,Member,C0582
ORD11365,2024-06-02,Boston,Americano,hot,2,5.6,11.2,Apple Pay,First-time,C0698
ORD11602,2024-06-02,Seattle,Chai Latte,hot,2,5.5,11.0,Cash,Member,C0176
ORD11867,2024-06-02,Chicago,Latte,hot,1,6.6,6.6,Credit Card,Regular,C0538
ORD12353,2024-06-02,Seattle,Matcha Latte,hot,1,6.0,6.0,Cash,Member,C0646
ORD12604,2024-06-02,Boston,Espresso,hot,1,4.9,4.9,Cash,Regular,C0342
ORD10055,2024-06-03,Manhattan,Mocha,hot,1,7.2,7.2,Apple Pay,Member,C0453
ORD10523,2024-06-03,Brooklyn,Mocha,hot,2,7.2,14.4,Google Pay,First-time,C0032
ORD10639,2024-06-03,Portland,Espresso,hot,1,3.5,3.5,Apple Pay,First-time,C0524
ORD11549,2024-06-03,Chicago,Latte,hot,1,6.6,6.6,Credit Card,Member,C0120
ORD11860,2024-06-03,Seattle,Iced Coffee,cold,3,5.4,16.2,Google Pay,Regular,C0731
ORD12260,2024-06-03,Queens,Mocha,hot,1,6.0,6.0,Apple Pay,First-time,C0033
ORD12674,2024-06-03,Queens,Americano,hot,1,4.0,4.0,Google Pay,Regular,C0148
ORD12821,2024-06-03,Boston,Frappuccino,cold,1,7.8,7.8,Google Pay,First-time,C0204
ORD10136,2024-06-04,Brooklyn,Cappuccino,hot,1,6.0,6.0,Google Pay,Member,C0380
ORD10173,2024-06-04,Portland,Chai Latte,hot,1,6.6,6.6,Apple Pay,Member,C0463
ORD10222,2024-06-04,Queens,Iced Coffee,cold,3,4.5,13.5,Apple Pay,Regular,C0257
ORD10435,2024-06-04,Portland,Frappuccino,cold,3,7.8,23.4,Cash,Regular,C0308
ORD10763,2024-06-04,Manhattan,Hot Chocolate,hot,4,5.4,21.6,Apple Pay,First-time,C0349
ORD11393,2024-06-04,Seattle,Latte,hot,3,5.5,16.5,Cash,First-time,C0623
ORD11592,2024-06-04,Seattle,Espresso,hot,1,4.2,4.2,Google Pay,Member,C0101
ORD12410,2024-06-04,Portland,Mocha,hot,1,6.0,6.0,Google Pay,Member,C0202
ORD11162,2024-06-05,Boston,Cappuccino,hot,1,6.0,6.0,Apple Pay,First-time,C0278
ORD11521,2024-06-05,Boston,Matcha Latte,hot,1,6.0,6.0,Google Pay,First-time,C0590
ORD11716,2024-06-05,Portland,Hot Chocolate,hot,2,5.4,10.8,Credit Card,Regular,C0092
ORD12012,2024-06-05,Chicago,Mocha,hot,2,6.0,12.0,Cash,First-time,C0412
ORD12544,2024-06-05,Queens,Hot Chocolate,hot,1,5.4,5.4,Cash,First-time,C0515
ORD12664,2024-06-05,Chicago,Cappuccino,hot,2,5.0,10.0,Google Pay,Regular,C0153
ORD12676,2024-06-05,Boston,Frappuccino,cold,3,6.5,19.5,Credit Card,Regular,C0691
ORD10241,2024-06-06,Manhattan,Chai Latte,hot,1,7.7,7.7,Cash,First-time,C0053
ORD10454,2024-06-06,Austin,Iced Coffee,cold,1,4.5,4.5,Credit Card,Member,C0055
ORD10722,2024-06-06,Brooklyn,Chai Latte,hot,1,7.7,7.7,Google Pay,Member,C0507
ORD11717,2024-06-06,Queens,Hot Chocolate,hot,1,4.5,4.5,Credit Card,Regular,C0311
ORD12213,2024-06-06,Brooklyn,Iced Coffee,cold,1,5.4,5.4,Apple Pay,Member,C0292
ORD12375,2024-06-06,Austin,Espresso,hot,1,3.5,3.5,Google Pay,Member,C0777
ORD12379,2024-06-06,Brooklyn,Cappuccino,hot,1,6.0,6.0,Credit Card,First-time,C0432
ORD12631,2024-06-06,Austin,Iced Coffee,cold,1,5.4,5.4,Credit Card,First-time,C0061
ORD10404,2024-06-07,Boston,Latte,hot,1,5.5,5.5,Cash,Regular,C0540
ORD10715,2024-06-07,Boston,Frappuccino,cold,1,6.5,6.5,Apple Pay,Member,C0402
ORD11133,2024-06-07,Brooklyn,Mocha,hot,4,7.2,28.8,Google Pay,First-time,C0221
ORD11248,2024-06-07,Austin,Mocha,hot,4,7.2,28.8,Apple Pay,Member,C0744
ORD11255,2024-06-07,Brooklyn,Frappuccino,cold,1,6.5,6.5,Apple Pay,Regular,C0070
ORD11526,2024-06-07,Queens,Iced Coffee,cold,1,4.5,4.5,Credit Card,First-time,C0152
ORD11586,2024-06-07,Seattle,Americano,hot,1,4.8,4.8,Credit Card,First-time,C0202
ORD12054,2024-06-07,Portland,Cappuccino,hot,1,5.0,5.0,Google Pay,Member,C0647
ORD10108,2024-06-08,Manhattan,Matcha Latte,hot,1,6.0,6.0,Credit Card,Member,C0121
ORD10708,2024-06-08,Seattle,Iced Coffee,cold,1,4.5,4.5,Apple Pay,Member,C0688
ORD11353,2024-06-08,Chicago,Hot Chocolate,hot,3,6.3,18.9,Cash,First-time,C0787
ORD11702,2024-06-08,Queens,Smoothie,cold,1,7.0,7.0,Credit Card,Regular,C0267
ORD11792,2024-06-08,Chicago,Chai Latte,hot,1,5.5,5.5,Apple Pay,Member,C0743
ORD12345,2024-06-08,Austin,Smoothie,cold,1,9.8,9.8,Cash,First-time,C0535
ORD12348,2024-06-08,Brooklyn,Espresso,hot,3,4.2,12.6,Credit Card,Regular,C0265
ORD12932,2024-06-08,Portland,Cappuccino,hot,1,7.0,7.0,Cash,First-time,C0729
ORD10964,2024-06-09,Austin,Latte,hot,2,7.7,15.4,Cash,First-time,C0414
ORD11259,2024-06-09,Brooklyn,Hot Chocolate,hot,1,5.4,5.4,Credit Card,First-time,C0660
ORD11938,2024-06-09,Manhattan,Cold Brew,cold,1,6.0,6.0,Google Pay,Member,C0032
ORD12595,2024-06-09,Boston,Cappuccino,hot,4,5.0,20.0,Apple Pay,Regular,C0105
ORD12668,2024-06-09,Manhattan,Cappuccino,hot,1,5.0,5.0,Credit Card,Regular,C0473
ORD12944,2024-06-09,Boston,Hot Chocolate,hot,1,5.4,5.4,Apple Pay,Member,C0729
ORD10010,2024-06-10,Portland,Cappuccino,hot,1,7.0,7.0,Apple Pay,Regular,C0672
ORD10861,2024-06-10,Chicago,Frappuccino,cold,1,6.5,6.5,Apple Pay,First-time,C0169
ORD10962,2024-06-10,Queens,Cold Brew,cold,1,6.0,6.0,Cash,First-time,C0060
ORD11449,2024-06-10,Manhattan,Cold Brew,cold,1,6.0,6.0,Apple Pay,Regular,C0572
ORD11559,2024-06-10,Boston,Latte,hot,1,6.6,6.6,Apple Pay,First-time,C0442
ORD12342,2024-06-10,Chicago,Cappuccino,hot,2,5.0,10.0,Apple Pay,Regular,C0452
